1375.0,9.59552870975657,12.929266435363676,24.808018704713675,28.140298688887153,1.0,2.581361858128739,21.885150420464115
1376.0,58.069832304705855,38.3956968912061,62.90577690121594,103.95561180225062,0.0,4.88203903565083,85.34304772680345
1377.0,16.364308636232813,16.6780476671765,36.988888698412275,54.13886138775112,1.0,5.846501333945067,42.50177391101786
1378.0,10.411110576479741,20.756314989210615,36.53132991656458,59.25080090459177,1.0,5.673833734343241,51.074249922601815
1379.0,6.501662761128782,21.792520185534016,41.203541975484626,56.73673466207605,1.0,5.1429064122259724,50.41992895811832
1380.0,12.634264775836478,24.431701960051534,49.70333950999586,69.34820126290113,1.0,5.07378590511453,54.72959400179151
1381.0,38.23093582615902,24.54494142188866,38.965128613119326,72.72968562129581,1.0,5.612910521178271,61.127048205952654
1382.0,30.302436388325052,16.736052545130462,41.19264108256021,32.58662704389949,1.0,2.2243832008236315,27.718822337903465
1383.0,10.778071244079861,12.129095730013553,41.30475843251406,37.952486888408366,1.0,5.610506659319022,29.43726045636657
1384.0,17.41646605535543,28.108717230520835,50.82768983559784,55.64294803657107,1.0,3.3815533534784956,52.019193786039274
1385.0,8.37056879124128,37.005582393097015,58.48083333191675,61.61194973958411,0.0,2.3465431312452276,58.73213383070844
1386.0,7.004036201309983,30.78739236352176,45.86911127424118,69.8250923221237,0.0,3.324953228900977,56.817498411775425
1387.0,42.07150381657904,27.214302787441056,52.875492200932726,43.18902206759449,1.0,1.3437158020657758,37.104164927256164
1388.0,20.037655386661363,27.210609882992536,43.06311292488505,61.852235590716,1.0,4.2689913966920745,56.252705559241086
1389.0,10.276710425861793,15.214545980944095,42.37740883679655,44.41395673493793,1.0,5.096153501697307,34.548453511403245
1390.0,30.949019262219316,22.595178870522318,46.4415020664762,41.71684400657115,1.0,2.8516415047592285,40.315375541784846
1391.0,39.48807130825115,23.791978392626916,53.75118708527518,31.35787170441145,1.0,0.9459954170039131,30.80512525387024
1392.0,11.122596489210595,38.6650044895745,65.87418573064113,58.78237284866035,0.0,1.331291123468283,52.0456763672076
1393.0,24.877849318277267,16.328821628450008,31.38938749773689,14.396746448410362,1.0,0.6098402337266271,19.498496882983332
1394.0,11.762900310984758,11.83048865398177,33.25609469980568,24.518651093143035,1.0,2.7946549660445994,21.068469027873547
1395.0,35.13566766334715,34.70677583271403,49.27949777014916,105.79219512106425,0.0,5.669658663575257,85.21670455658185
1396.0,60.74349954912949,36.912686346502426,65.9937641023152,36.05468512260228,0.0,0.28928699114351475,40.747189125633234
1397.0,43.99212255838683,27.924559553081245,43.48430018772831,54.26518717370562,1.0,2.7219204251249245,48.10406270257082
